song,spectrogram hash,mfcc hash,mel spectrogram hash,Chroma_stft hash
Group08_Song2_Vocals.mp3,8e519e318e519e338c5b9c5b8c5b9a5b8a5b9a4a8a4a4bca8b6a4bea8b6a4bea,9c618a708b5aaf5abf02b433981b8a5be4bcf7e4f1e4d08dc08dd18df1ad618c,9ed19e538a5a8a5aca4bca49d82dd4a554a545a54b2d6b4a6b4a75aa75b635b4,90e5b4a535be35a086e19e2d34be61b680e59e6d1fa06192791e9a7fca4b61d2
Group08_Song3_Full.mp3,f410e03cf410e07fe4b0c07fa5b0c63ba5b0c63ba5bac73ba52acf8aaf0a4f8a,a900a402e430d0b4d495d495d495d095db16dbc29bca9b4b9b6bbb6b3b6a1aef,e07de07de07de02baf0baf030f030f830f830f831f831fc21fc01bfa52fc50fc,8e0ac07c71fc70fc8e0a8e0a71fc71fc8e0a8e0a71fc71f571f18e0b8e0371f5
Group08_Song3_Music.mp3,fc10f03efc10e03efc90e07fad90817fa590837fa5d2c37fa502c70fad00c787,a940a540e4fcd4bed69ed29ed292da92da12cb238b218b61ab61af69ab6d076d,f87cf87ced78ad48af01af01af03af032f032f030f010f810f8350ff50ff50fe,87e0e0f8707e707e87e085e0707e707e87e087c0707e783f781f8f808f81783f
Group08_Song3_Vocals.mp3,e175e077e135e03fe035e03fe035e03fe03de03fe03de03ee02bd03ad22a562a,e035e035e03de079e013e135850587c18ff09fc09fc29fc09fca9fc29fca9fc2,e075e075e077e03fe20f1f0f1f801fc01fc01f801fc01fc01fe01ff81bf87af8,f09bd8bd39f86978f025e01a59f819f8e04bd407ab4a1ff40fdae00bd4852f4a
Group08_Song4_Full.mp3,a0918045a091824ca0994b4e804a4a6ec06a4baeda667fafdb6e3fb7db6e37f7,bfd89e5b800380038401801180058008b380fbeafbacff8efbec7ff67ff47fea,a088a0888aaa8a6ada6ad35cd75c5555555555755df67df46ba669a629a669a4,b8c7b8c747384738b8c7b8c747384738b8c7b8c7473847384738b8c7b8c74738
Group08_Song4_Music.mp3,a8aa1f7aa8aa1f7aa4ea1f7aa4e21ffa95511ffa95510efad5550a6ad1550008,9e509c59807381f785e7a5e2a5a2ea80fa88fa18fa1cda2cde15d515df05d555,be7a9e7a9e7a9e7a9e7a9e789ef89ef89eacdaacdaa44aa440a442a440a44084,8000800000000000800080000000000080008000000000000000800080000000
Group08_Song4_Vocals.mp3,a015804da015c24da00dcb4e82084b6e820a4befc22a7fefca2a7fffdb2a3fff,800880088410ac10ac3084148015c10df141fbe3fbe3fbeffbe7fbe67ff77fea,a08880888aaac22ad22ad15c515c55555554555555f75d777be67bf62ba66db5,930c87186cb16eb1930c930c6eb16cf1930c930e6ef56cf16cf7930e934e6cf3
Group09_song1l_vocals.mp3,8c15a495cc15a4a3cd55d5abd16f55ab83ab54afa3ab5825a7ab5a34b4a85a54,8183c10d8e4dda5ddc54dd55d957e156a692ae30aeb2a6a2b2aa36ea34e236ea,8f558f558f95838fc1abd1abd0ab5022542254327836785a586a7aea76ab35bb,daaadaaa25552555daaadaaa25552555daaadaaa255525552555daaadaaa2555
Group09_song1_full.mp3,a494a4938414a4abd968596ad96b596fa3af5d35a3ab5d14f38a5b54fc504b54,a4828100c34dd969d96cd963bc17a69ba680ee10ae90a69326af3cff5b6f5b6c,84d584d58787a38ba1abf1aad02a70225c207c3058747c7c5a787aeb5ebb75bb,ca5aca5a35a535a5ca5aca5a35a535a5ca5aca5a35a535a535a5ca5aca5a35a5
Group09_song1_music.mp3,a4b2b492a4b2b4b281a1e96dc96d696dc96d795d8974595cc974595cc96d5354,a4a0a032c020c021c1a3e3cca693a6d396d292cb96dffd5cfe5c7b1d7b4c5b5d,a4b2a4b2a4b2acb2ac72ac74ac742f742f642f640f644e654a657e4d5c6d7c0f,8d7ce83f7017701f8d7c897c701770178d7c8d7c7017728372838dec8fe07283
Group09_song2_full.mp3,951a8b05b41acb0fe43c646eea657466ca6574e2ca6574eacb6534dacb0734ba,c000824ce24cf068f0b3b092bc929d9f8f9b8faf8f0fcf448fc7474373e170f9,961c821c860eca4ccd4ccdc5fdc369a374a370a330ab6ba971f9697975587d51,8000800000000000800080000000000080008000000000000000800080000000
Group09_song2_music.mp3,b03ccb85b03c8b8fb01c07aeb01847be990a677e8f0b756ac7037572cf237476,8400b44890429040f959ba1cba9cf8bdf8b5ef77ef37cfa3c7ab07c307c30743,b07cb05cb05cb44cbc0ccf06cd87cd87c9874ba749a74ba347b147b315b445b7,8000800000000000800080000000000080008000000000000000800080000000
Group09_song2_vocals.mp3,871a8b05871a8b078707ce678e0766678a2774e78b0f74ea8a0f74faca0f74ba,870f8f0f8f1d8e2886a2e9b38d9395509718f0ccf08cf0f8f8f478f470f870f8,87078b078f078b078b07cb47cda348a374a374ab74ab70ab70b9797975587958,806fc07e7cf074fc806f806f7cf07cf0806f826f7c907c907f90832f830f7f90
Group09_song3_full.mp3,98638c3998638c7df0c77b9ff1c77b8bf3c3730afb0b7702e7896500cf890400,b8c79c67b8e7f1c7f0e7f1e098708c718c7880388e388f380f184f1c678e679e,9c679c679c67987b99dbdbda5bda5b9a7b8a7f88768576837203620360404340,9f079f0760f860f89f079f0760f860f89f079f0760f860f860f89f079f0760f8
Group09_song3_music.mp3,b0e6987fb0c7b8ffb0c3998ff0c31f81b8c71f81b9c70f00fbc74600fbc94600,b8c7b8c7f8c7f9c7f8c7b9e3986188708878c638c63c873c0f3c47386718471c,f0e7f0e7f0e7b8c7b9c79bc79fc29fc09f811f813e817f017a017b0063104330,8000800000000000800080000000000080008000000000000000800080000000
Group09_song3_vocals.mp3,8e398c718e718c719c6489d09ce471da9d78715a8d7871da8d79619a8d79639b,9c719c709c74a6a4a6a6e4cce498a6c98e19f209d91bf30bf38a73ce738e6386,8c258c258c658c798d798d59c95a495a49da638e629e629f72d762d372c772c7,897881f163c763c388708b7871c373c789788c78638e70c7778f8e389c38778f
Group09_song4l_music.mp3,804098888000908e810166ffe3116fdea6047fdece867fffe2967777e2107f7f,8000800080008080b18cb1439463888088c6ca32dcf3efffbfff7fff7fff7fff,900d900d90048204a214aa04ad66bd6f6d666d666fec7bdc7bf97373537353f3,e60ce60c19f319f3e60ce60c19f319f3e60ce60c19f319f319f3e60ce60c19f3
Group09_song4_full.mp3,800080018000c20ae01073deb3187bdef1d47ffffbd67ffdff722c31fd33ac21,800080008001e030ac30ac008000800c8007ec67edffffffffff7fff7fff7fff,802180218001d147d3ce53cc7f9c6e9c6ea46da4752a7d7a797a7bde73d45ad4,d540d5402abf2abfd540d5402abf2abfd540d5402abf2abf2abfd540d5402abf
Group09_song4_vocals.mp3,84018401840180088000d3de801453ded1157bffd1577fffd17f6fffd16f2eff,80008001800080108410ae90ae80a60cc667fc66ede6ffed7ffe7ffe7ffe7dff,802180218021d101d1cdd3cc7a9c2e9c2e9c6cac752b757a7d7e79de7bdc7bd4,d05580552faa2faad056d0552fa92fa9d055d05655ea2faa2fabd055d0552fab
Group10_Song1_Full.mp3,a514ad36a4040feec2a81eeec2a01efea4442dfea0401fead2695bffd64957d4,e18092009668ce60cc608c2eec2fed3fad35e595a19db18bb18bb383dbcbdbc3,a5a4a5a4a5a4a584a184a1a6a1a4c1a6d1a2d9e6d952597359575d775d5b5f7b,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group10_Song1_Music.mp3,a2a22eb3a2a20eb3e0a20f73c4201f7bc4201ffbc4a21ffbc40a17ffd70a53dd,a0808482ec12ee36ce318675c67fe67dea8feaecf3cfb1cd91cd91c191c191c0,a4a3a4a3a0a3a0a3a0a3a0a380ab91abd0a9d1e1d0e15d715d795f7d5f7d5f7c,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group10_Song1_Vocals.mp3,a65da497a24fa693b2484ab4b24c4ab5b245acb5b74545b4b74e5d2a974a596b,b67eb26cb264b24ce29ccc91ac91ed92ed93cd93cd83cd22c926cb2cdb28d928,a2d5a2d5a2d5a655b553b552b55255525552555a552a5daa5daa49a859ad59ad,b634803f5dc15dc0a23fb63449cb5dc9b634a23f7fc049cb5dc0b236823f5dc0
Group10_Song2_Full.mp3,801ec01f80075cfdd6857de8d081294fc00a2fa5dec03fa67fc83f7f7d48381f,8000800080008005900580078007803f817fef7fff7efffafffa7ffa7ffa7ff8,801f80178015801ac06266226c227c4a7f897fe07f497fc93f997ff61bb47ff2,ba26ba2645d945d9ba26ba2645d945d9ba26ba2645d945d945d9ba26ba2645d9
Group10_Song2_Music.mp3,a02682b6a02680df82145cdbc2157df9d2913dbdd0823dbec0823dffcfc23d5f,800080048004801680179013b031b92dab2fafebbfe8efe97de97ff97fdb5feb,a0668266824482568842c982e98169916d816d996d897f897fe97fd937fa7ffa,ea76ea7615891589ea76ea7615891589ea76ea76158915891589ea76ea761589
Group10_Song2_Vocals.mp3,801b801b801f806780953fe485a53fe4811ba742805a3feaa27d7f7c7e7d7d7e,801b801b809dc195819d9d8da19b8018c25aea52fa5afe62ff627fe07fe47fe4,809b8097801580138032a626a422366e3eec7e6c7e697f697dd97fb47fb07fe0,90a190a16f5e6f5e90a190a16f5e6f5e90a190a16f5e6f5e6f5e90a190a16f5e
Group10_Song3_Full.mp3,88f79cc788f59cc782b8758980ad554d80fd556e81fa774a817a6750c5786771,803980398039803db8a798cf9cc7bec6bdc6fd42ff42ff42fd46f70867186710,8ab58aa588ad95e99569d56a857ac45ac65a675a6750654667666b567b107716,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group10_Song3_Music.mp3,817e3d61817e3d61807e3c61807e3e6180fe7e6180fc7e6180fc7e6180fd7e71,809c809c80168216a212ab5aeb50fd42fde3fda9fda9dca1fca1fea1fca1fc81,8b548b548b54825482d482f482f482b482b4d6add3ad57a9772f75ab7d2b7d2b,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group10_Song3_Vocals.mp3,9c439c698c529c6388d692a698d652a69cd256a59c7375259cb565bdd6a565b9,9c639c639c52885aa8528ae49ce58965e328e7b9e3b9e30de32de39c639c639c,8852885298d29ce696a596a5966da66d666d672d65ad65ad65a9652b631a7399,9c219c2163de63de9c219c2163de63de9c219c2163de63de63de9c219c2163de
Group10_Song4_Full.mp3,85b4c1e885b0504edb117e36cb6932b683683438c3e83d1b6ded2d177ee53c17,85f08ff0bd19ff19f9138001800180828006c40ce4cecceec3eedbef7f7f7f1f,859085b881b88168c0644a65cae55a6b5a6d796775667d46778f7e8d3e957e03,cb64cb64349b349bcb64cb64349b349bcb64cb64349b349b349bcb64cb64349b
Group10_Song4_Music.mp3,a6dac4cca6dac4eca6b448c3c9a45843c9b4584bc9f66516c9fc2536cbfc3f06,83fe81f6a3b6a698a689a688bc89bc09a448c058c05bc96fdb275b275b765b76,a4daa4da84fe81fc81fe81fd83edc3edc3795b685b605b215b215b017e007e05,8ff08ff0700f700f8ff08ff0700f700f8ff08ff0700f700f700f8ff08ff0700f
Group10_Song4_Vocals.mp3,83fc81e683dcc1e783d87e5b8b58345881dca49c80b43e9d7ca43e0b7d263f0f,80f881f881fc83dc83d89a59c1548078b4a3fd26ff26fe03fc537e037e077e03,83cc83dc83dcc5b249725972497269627d337d2364ab67a2671636563e593e49,c1bec1be3e413e41c1bec1be3e413e41c1bec1be3e413e413e41c1bec1be3e41
Group11_Song01_Full.mp3,a1ab9caba12b98eba12b9aeba1029aeba1229acfa102decea102dedea146dede,80028000a100a104a1a49cab9eab9eab9eabdeb9dfbbdeeade5adf54e754e754,b4abb4ebb0ebb0ebb0eb90eb906b98eb98eb98a3d8a35ab25a905a944b944b14,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group11_Song01_Music.mp3,a105f15ea105f15ea105f15ea105f15fa105f05fa105f25fa10dde5fa10dde5f,80008000a000b104b154e554ef56ce72cefadeebdeabdeabdeabdeabceab8ea8,b144b144b144b144b145b145b145f145f181d1b1d1b94db94fbb4fbb4ebb4ebb,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group11_Song01_Vocals.mp3,8cab9cab8cab9cab8ceb8cab8c6b8cab8c6b9cab8c6b9cab8c6b8cab854a848a,84cb84ebad22adb698a198a99aa9b2a9f235f311e314f754f354e354e354e354,8cab8cab8cab9cab9cab9cab9cab9cab9cab9cab98abd2835292525453545354,81cf81cf7e307e3081cf81cf7e307e3081cf81cf7e307e307e3081cf81cf7e30
Group11_Song02_Full.mp3,9b0ab30e9b0aa30a9f4a894a9d62994a9d72d1c79c73e5d79cf564959cb56095,8fd28df68d748d648b8883889808f20ef20bf20bf20bf20b72b574b56cf54ff5,9d4a9d4a9d4a9d4a9f4b9f1b9e93ca93c293c293e29162b562b562b560b560b5,9ad29ad2652d652d9ad29ad2652d652d9ad29ad2652d652d652d9ad29ad2652d
Group11_Song02_Music.mp3,8d168b0e8d168b0e9d169b4e9f7799c79c77b1c39c71e0cb8c31e0cb8eb1608b,8e4b8ef7886d9c64dd54c5499150d390c196e00ee28ae08366cb76eb66eb66fb,9b069b069f079f039f1b8f1b8f1bae1be61be61be61a660a662866a860ec60ed,9fe19fe1601e601e9fe19fe1601e601e9fe19fe1601e601e601e9fe19fe1601e
Group11_Song02_Vocals.mp3,b26bb26bb26bb66ab66ab44ab54abc4ab64ab44ab64a9c4ab64a9c4ab44a9c4e,b24ab44aa56aa76ab36ba293a213f815d2a5d2b5c9b5c995c9b4cd94cd94cd94,b54ab54ab54ab54a944a944b964b92e99aa99aa95aad5aa55ab54ab54ab54bb5,8dcbf78b4bb759f7b56b8deb63974b9585cbb54b88f162b540148448b7084814
Group11_Song03_Full.mp3,8a8b8aab8a1b8a0b8b1b850f8f1b851f8f13851f8f13c53d8f16c5bd8716c5ed,8706800484048e878e89828bba8bfaa9f2baf878f87af932f970f97475f475f4,8b1b8f1b8f1b8f1b8f128f128f1a8f1e8f0e970c978c55ac74ac74ac70ec70e4,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
Group11_Song03_Music.mp3,8f138d1f8f138c0f8f138c0f8f13840f8f13840f8f17c4af8f17c4ad8f17d4ad,8303820282038e838d978506d544f554f054f874f874f8fdf8f97af87bea7be8,8f138f138f138f138f178f178f1e8f1e8f0c8f0c978c57ac70ac70ac70ec70e8,8000800000000000800080000000000080008000000000000000800080000000
Group11_Song03_Vocals.mp3,9aabbaab9aab9aab9aaa9a2b932a932a933a93329bba913293ba551293325556,9aba9b2a9a69ca4daac9aa89a699a695d4d2c564ed369536ed64e554c554c554,9b2b9b2a9b2a9b2a9b2a9b3a9b2a9b2a9b2a9b2a9b3289b26db46c9464d464d5,9b52bb5264ad44ad9b1a9b52654464ed92ab9bba2d54654564e59aba9abb6445
Group11_Song04_Full.mp3,99859d95998595458ac7874582c7866786cf87d987cbc7d987cb479887eb4630,8707878787e58067a0e5abf4b81df918f8b8f89afd98f898f818f45166706623,9bc592c592c596cf93cf97cf8fc78bc78bc38b8b860b640b681b681768706c70,842ffffe7ff07ff0842f842f7ff07ff0800f800f61f07bf06140800f800f69d0
Group11_Song04_Music.mp3,8a8784c78a8785478ac785458ac785d18fe785d187e787d987ef971887ea5718,8f07878787c9800de2e5e6f4e02efa5aea4afc0afc18f81af91cf1117531d531,8ea78ea78fa78faf8fab8fab8fa38fa38fa287a2842b400f7007701578547054,942ffffe7ff07ff0942f942f7ff07ff0900f800f68c07bf06840800f800b69c0
Group11_Song04_Vocals.mp3,99959995919591d591dd924c924d924c92dd92dd90dd92d991dd9ad992d962db,99d991dd9554955695469d4cad89a52291abeaa2eab3eaa9ee23e622e6a2e622,91d591d590d590d590d590d590d591dd91dd99dd99dda9596c1b6e226e2a6e2a,bbddbfff6f766f779b8d998d67776676908d908d400266724002988898886662
group12_song1_full.mp3,92aab2aa9aaab3aa8a52754d8c50654d85556d558d556d55cd556cd5cd454ed6,88508010e954a356b342b2aab2aa92aa94ab92abdea9cdbdcdbdcd5dcd5d4d55,9a3a9a3a9c319d358d758c6d8c588e5a8e5acedacc524d5a4d566986695663ae,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
group12_song1_music.mp3,8e187c978e1874978e1874d78c1874f7840875ff940855ff940855ffd4005f7f,88008400a502a562a1e2a1c3aa53aad5dabddabddebcdfbdd71cd71cd71ad788,8e388c188c388c188e388e1c8e3c8e3c8e3dca258e2d5be55b6d7be57b6571e7,800080007fff7fff800080007fff7fff800080007fff7fff7fff800080007fff
group12_song1_vocals.mp3,9a559ad59a559b959b559db59b5664a2925265aa9172656e95526d4995526d49,9b159b559159d1499a35bab59a959a92d4d2e452e4cae4aae4aae4aae4aee46a,9b559b559b16919294b2b2b2aa66aa6daa6d2a496549658a6c8b6cab69ab6da3,958695866a796a79958695866a796a79958695866a796a796a79958695866a79
group12_song2_full.mp3,a1bdc3fd81f8d3ff97d07fc3d7d23e0780d63e06c6523e028e663e048a6e200c,87fc87f8d7d1dfd1ddc18bd183b9a2bcf82da82caa2ef82f202f280c78027c03,81f983f983f9867e967e3e5eae1e2e1eac8c3c8c3c847c85788c798939417243,87ca87ca7835783587ca87ca7835783587ca87ca78357835783587ca87ca7835
group12_song2_music.mp3,aaaadfffaaaeffffd7767f9b857e2a93817a2803c55338018159280081796800,83fe85fed556d556f736fe27eaa4aaa8cb81eaa9eaa988a9a88b200b10115555,aafecbfe83fe83fa82fa82fa82fec2fa80fe817e805e155e0454541474147505,83ff83ff7c007c0083ff83ff7c007c0083ff83ff7c007c007c0083ff83ff7c00
group12_song2_vocals.mp3,81dec1fe81fec1fc83a8d7c481e85e45817a7e05833d7e0187176e0e9717686e,81fe81fa82a888e888e880c885c4a116fd12fd16ff17ff17ff05ff057e417e01,81be81bc81bc973597171707b707ad072d077cc77cc77c553895395538a07e21,8785952a68f278fa97059705787a68f2970b87855d6a68f268fa970d8785787a
group12_song3_full.mp3,8e18d5208e18d020ae19a8e6b40ba0e6d58f81e6d5cf05f6d1ef14f3f3ef14f3,8e3eaf5fee4bf44be003a80082108018c010c010d4b4dfb49dfe5fff77e775e7,8a188e188e199619961cd5be97b6d5b689b655e665ec55ea70aa51ab28d57155,c7f9c7f938063806c7f9c7f938063806c7f9c7f9380638063806c7f9c7f93806
group12_song3_music.mp3,a70cd604a70c98c4a70898e5ad0b98e5a96398e5b9e398e5f9e798f4f1f718f0,9e8eef4ee729e729e329e308e308c018c014909698d69cd69cf79cf71cf518e7,8f088f088f088f0e8f4e9ace9ade9af69af658f758f550f570f170b1613070e1,bbc3a343641c5cbcdfb7ab43a24064085dbfdfb7a340a04860485fbf5fbf2048
group12_song3_vocals.mp3,8d4ed8968d4e99b298e6a93298c6a15f9ac6a0dfd2d632df52d6525952d24659,9c8698c698e698e688e7b807b8818f08e708e739e739e739e319e319e3396739,98c698e698c6d2c452915691559b759b659b66bb62b5429553d5555b756a652a,d600f8436d1179079e1090476d306903d60196466f0f6d396bff92fc92fc6fbd
group12_song4_full.mp3,a3638615b1e38e0cf8f44cc9f8dc4d89de5c6dd0de1c69d0de1c3970ce0f3132,bb5efc5ef85ef8dcfc5cb6348361836183a38781878183a387234605762f7c8c,a957a957a95eda8ad0aad6bed67dd6b5c6b556b465d455c4615150c929482a28,d556d5562aa92aa9d556d5562aa92aa9d556d5562aa92aa92aa9d556d5562aa9
group12_song4_music.mp3,b1b19b1bb1f10f4ffc7844c4f97740e0da376ca4da176ca4d2076ce4d2076c4c,9333ef67fd67f977f83cb8f8b9b8b19880d882d882c88392c706cf064e064e0e,a121a121b161bb7bd37bda5bda73da53da575a1752b5529646b4461e25cc050e,f62af62a09d509d5f62af62a09d509d5f62af62a09d509d509d5f62af62a09d5
group12_song4_vocals.mp3,830a87068b0b8fc6980b4ec6980f6ee4ce0e6ceccc4f2de9cc5f31fdcc1f31b1,8e8f8e0f980f980f928b87cb87e287a2e370f374f374e470f470e46c70f070f1,8f8a8e8a8e8fcecdce4d460dc61ac75a465a47537571656575246964793479b4,ce0dce0d31f231f2ce0dce0d31f231f2ce0dce0d31f231f231f2ce0dce0d31f2
Group13_Song1_Full.mp3,807f83e880fed36ccff0720d87a2360de6a77c41ff777c00fe0d3c00ff0d41a0,803e87fccff0cfa081f084f280f6805f901fd80df81ffe0ff6077e037e037f00,81fe81fe83fca39dbf1d3e3b3e737e637ca34c8b600c600c728c7b807d806d02,bf85b723487a487ab785bf85407a487abf85b78548cc407a487ab785b785487a
Group13_Song1_Music.mp3,b05fb6faa07f595ecff0585f8fa026558da24f40cdb64f0085b30f81c5df4901,819685f2cfb2cfa08fa083b8b218b07fb07fb05fb04fb64fbe03fe03d7014f00,a6fba6fba6bb84bb80bfc1ba81bac1bec1bac1bac1ba57aa76085b005f005b04,8d908d90504d504d8d908d90504d504d8d908d90504d504d504d8d908d90504d
Group13_Song1_Vocals.mp3,81f6816881f6822881f6320ba4fe7609e7f67c41f7fc7c01ffdd5d017f8c4181,837e8ffe9ff481dc80fa8072803781368388db80df88fe01fc0ffc457e497e09,81fe81fec1feb31c3f1d3e3b3e733e637ea3602b600c600c708c7b807d836d03,f35da7f048224820b7ddf3dd48a2482297fcb7dd09fc48224822b7ddb71f08ea
Group13_Song2_Full.mp3,840080008000b229d0587fbfd4187faea0506ff6f9f94fdffb394f5ffba90556,8000c0008040a254841a840a84048040fdbfffe9fbfdfbbdbdf41d9d7fbf7fff,80008000a000d021d4ab559a509a5a9b5e8b3f1f3b1f3b596fe76fe74ff76bf7,f1c9f1c90e360e36f1c9f1c90e360e36f1c9f1c90e360e360e36f1c9f1c90e36
Group13_Song2_Music.mp3,860687868646a6a6c444b9b0945039f1f05079f1f0515bf3f8795bf3f9b85bf2,9000d000c000d009845f864f874fafeeafb6afb6afbefbb2f9b9d93858397839,84068406c406e410e400f000f010b131b1b1b9f939f93bfb3bff3bff1bff1bef,d555d5552aaa2aaad555d5552aaa2aaad555d5552aaa2aaa2aaad555d5552aaa
Group13_Song2_Vocals.mp3,800080008000865f92115fffc6034fae80864ffea0f36ffff2296f7fdaa96f7f,800080009020b320b31ad81ac81080008d5dad65edc5cdeddffeefdf7fff7fff,a000a0008060c2a1d4ab54aa549a568a5e8b5f1f3b1b6f5b6fe24fe74ff76bf7,f2e1f2e10d1e0d1ef2e1f2e10d1e0d1ef2e1f2e10d1e0d1e0d1ef2e1f2e10d1e
Group13_Song3_Full.mp3,871b8f138f1bdcacc8ec74ece8c470ece2d07961f0807973f0a43b5370e40f5b,a000e000f080f0c0c8c0a0448e1a8f1f8f3f9f3f9f3f8f3f8f9f77cf71e770e1,8f1b8d1b8890f284f0c47144f14472e4766457668d1a4dab66b972bd736b717b,d185b2640dbb0d9bf264d1912e7a0dbbd185f2644d9b0ffb0d9bf004f2640d9b
Group13_Song3_Music.mp3,b362ab62b36270e6d2d070f4ea5069d2e05055d5d48057fdc5003b7ecd0c1fff,8800c000c090d0d2f252f8d2b2e6b363b72fb72d8d2d8dad8f9dcf9fcd9d4d99,b262b062b062f020f000e080ea80ee88cfd04fdd4fdd4fdd0fdf0f9f0ebf0cbf,d014d0142feb2febd014d0142feb2febd014d0142feb2feb2febd014d0142feb
Group13_Song3_Vocals.mp3,8f1b8f138f1b8cac8d6c72ec8c2c72e4869c78638694797372b4515370e4d75b,8f2c8f2c8cbc8cac8e2c9e0e8d0e8f0acb53f0d1f0d3f1d3f343f0c370e370e1,8f1b8f1b8e9da29432c4314c314e76647664566e950b7dab74a972a173697173,85d134645b0b5b3ba4e485917a2e5b0b8cf0a4e4dd1b7b2f5b3b84d4a4e45b1b
Group13_Song4_Full.mp3,83e883f083e0cb9287c37e8bd4517c20fe157d3efe073d0efc0f3a08dc272259,bc8ab103fa03f903d38183d087c083f083f083e080e4ec7ee47f7c7f7c1f7c1f,83f083f083e2f667fc66dc129c5a5c485d49551941bd413d7d2f7c0e7c4e08fa,fc66fd6a0389039dfc75fc75038a038afc76fc750a950389038afc66fc66038a
